Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1654,1,106.8551,0.04144,93.171,96.554,98.527,99.572,101.18,102.266,103.868,106.855,109.842,111.445,112.53,114.139,115.183,117.156,120.539
1655,1,106.8732,0.04144,93.187,96.57,98.543,99.588,101.197,102.283,103.886,106.873,109.86,111.463,112.549,114.158,115.203,117.176,120.559
1656,1,106.8913,0.04144,93.203,96.587,98.56,99.605,101.215,102.3,103.904,106.891,109.879,111.482,112.568,114.177,115.222,117.196,120.58
1657,1,106.9095,0.04145,93.215,96.601,98.575,99.62,101.23,102.317,103.921,106.91,109.898,111.502,112.589,114.199,115.244,117.218,120.604
1658,1,106.9276,0.04145,93.231,96.617,98.592,99.637,101.248,102.334,103.938,106.928,109.917,111.521,112.608,114.218,115.264,117.238,120.624
1659,1,106.9457,0.04146,93.244,96.631,98.606,99.652,101.263,102.35,103.955,106.946,109.936,111.541,112.628,114.239,115.285,117.261,120.648
1660,1,106.9639,0.04146,93.26,96.647,98.623,99.669,101.281,102.368,103.973,106.964,109.955,111.56,112.647,114.258,115.305,117.281,120.668
1661,1,106.982,0.04147,93.272,96.661,98.638,99.685,101.296,102.384,103.99,106.982,109.974,111.58,112.668,114.279,115.326,117.303,120.692
1662,1,107.0001,0.04147,93.288,96.677,98.654,99.701,101.313,102.401,104.007,107,109.993,111.599,112.687,114.299,115.346,117.323,120.712
1663,1,107.0183,0.04147,93.304,96.694,98.671,99.718,101.331,102.419,104.025,107.018,110.012,111.618,112.706,114.318,115.365,117.343,120.733
1664,1,107.0364,0.04148,93.316,96.708,98.686,99.733,101.346,102.435,104.042,107.036,110.031,111.638,112.726,114.339,115.387,117.365,120.757
1665,1,107.0545,0.04148,93.332,96.724,98.703,99.75,101.364,102.452,104.059,107.055,110.05,111.657,112.745,114.359,115.406,117.385,120.777
1666,1,107.0727,0.04149,93.345,96.738,98.717,99.766,101.379,102.468,104.076,107.073,110.069,111.677,112.766,114.38,115.428,117.407,120.801
1667,1,107.0908,0.04149,93.36,96.754,98.734,99.782,101.397,102.486,104.094,107.091,110.088,111.696,112.785,114.399,115.448,117.427,120.821
1668,1,107.1089,0.04149,93.376,96.771,98.751,99.799,101.414,102.503,104.112,107.109,110.106,111.715,112.804,114.419,115.467,117.447,120.842
1669,1,107.127,0.0415,93.389,96.785,98.765,99.814,101.43,102.519,104.128,107.127,110.126,111.735,112.824,114.44,115.489,117.469,120.865
1670,1,107.1452,0.0415,93.404,96.801,98.782,99.831,101.447,102.537,104.146,107.145,110.144,111.754,112.844,114.459,115.508,117.489,120.886
1671,1,107.1633,0.04151,93.417,96.815,98.797,99.846,101.463,102.553,104.163,107.163,110.164,111.774,112.864,114.48,115.53,117.512,120.91
1672,1,107.1814,0.04151,93.433,96.831,98.814,99.863,101.48,102.57,104.181,107.181,110.182,111.793,112.883,114.5,115.549,117.532,120.93
1673,1,107.1995,0.04152,93.445,96.845,98.828,99.878,101.495,102.586,104.197,107.2,110.202,111.813,112.904,114.521,115.571,117.554,120.954
1674,1,107.2176,0.04152,93.461,96.861,98.845,99.895,101.513,102.604,104.215,107.218,110.22,111.831,112.923,114.54,115.59,117.574,120.974
1675,1,107.2358,0.04152,93.477,96.878,98.862,99.912,101.53,102.621,104.233,107.236,110.239,111.85,112.942,114.559,115.61,117.594,120.995
1676,1,107.2539,0.04153,93.489,96.892,98.876,99.927,101.546,102.637,104.25,107.254,110.258,111.87,112.962,114.58,115.631,117.616,121.019
1677,1,107.272,0.04153,93.505,96.908,98.893,99.944,101.563,102.655,104.267,107.272,110.277,111.889,112.981,114.6,115.651,117.636,121.039
1678,1,107.2901,0.04154,93.517,96.922,98.908,99.959,101.578,102.671,104.284,107.29,110.296,111.909,113.002,114.621,115.672,117.658,121.063
1679,1,107.3082,0.04154,93.533,96.938,98.924,99.976,101.596,102.688,104.302,107.308,110.315,111.928,113.021,114.64,115.692,117.678,121.083
1680,1,107.3263,0.04154,93.549,96.955,98.941,99.993,101.613,102.706,104.319,107.326,110.333,111.947,113.04,114.66,115.712,117.698,121.104
1681,1,107.3444,0.04155,93.561,96.969,98.956,100.008,101.628,102.722,104.336,107.344,110.353,111.967,113.06,114.681,115.733,117.72,121.127
1682,1,107.3625,0.04155,93.577,96.985,98.972,100.025,101.646,102.739,104.354,107.363,110.371,111.986,113.079,114.7,115.753,117.74,121.148
1683,1,107.3806,0.04156,93.59,96.999,98.987,100.04,101.661,102.755,104.371,107.381,110.391,112.006,113.1,114.721,115.774,117.762,121.171
1684,1,107.3988,0.04156,93.606,97.015,99.004,100.057,101.679,102.773,104.388,107.399,110.409,112.025,113.119,114.741,115.794,117.782,121.192
1685,1,107.4169,0.04157,93.618,97.029,99.019,100.072,101.694,102.789,104.405,107.417,110.429,112.045,113.139,114.762,115.815,117.805,121.216
1686,1,107.435,0.04157,93.634,97.045,99.035,100.089,101.711,102.806,104.423,107.435,110.447,112.064,113.159,114.781,115.835,117.825,121.236
1687,1,107.4531,0.04157,93.65,97.062,99.052,100.106,101.729,102.824,104.44,107.453,110.466,112.083,113.178,114.8,115.854,117.844,121.257
1688,1,107.4712,0.04158,93.662,97.076,99.067,100.121,101.744,102.84,104.457,107.471,110.485,112.103,113.198,114.821,115.876,117.867,121.28
1689,1,107.4893,0.04158,93.678,97.092,99.083,100.138,101.762,102.857,104.475,107.489,110.504,112.122,113.217,114.841,115.895,117.887,121.301
1690,1,107.5074,0.04159,93.69,97.106,99.098,100.153,101.777,102.873,104.492,107.507,110.523,112.142,113.238,114.862,115.917,117.909,121.325
1691,1,107.5255,0.04159,93.706,97.122,99.115,100.17,101.794,102.891,104.509,107.526,110.542,112.16,113.257,114.881,115.936,117.929,121.345
1692,1,107.5436,0.0416,93.718,97.136,99.129,100.185,101.81,102.907,104.526,107.544,110.561,112.18,113.277,114.902,115.958,117.951,121.369
1693,1,107.5617,0.0416,93.734,97.152,99.146,100.202,101.827,102.924,104.544,107.562,110.58,112.199,113.296,114.922,115.977,117.971,121.389
1694,1,107.5798,0.0416,93.75,97.169,99.163,100.219,101.844,102.941,104.561,107.58,110.598,112.218,113.315,114.941,115.997,117.991,121.41
1695,1,107.5979,0.04161,93.762,97.182,99.177,100.234,101.86,102.958,104.578,107.598,110.618,112.238,113.336,114.962,116.018,118.013,121.433
1696,1,107.616,0.04161,93.778,97.199,99.194,100.251,101.877,102.975,104.596,107.616,110.636,112.257,113.355,114.981,116.038,118.033,121.454
1697,1,107.6341,0.04162,93.791,97.213,99.209,100.266,101.893,102.991,104.613,107.634,110.656,112.277,113.375,115.003,116.06,118.056,121.478
1698,1,107.6522,0.04162,93.806,97.229,99.225,100.282,101.91,103.008,104.63,107.652,110.674,112.296,113.394,115.022,116.079,118.075,121.498
1699,1,107.6702,0.04162,93.822,97.245,99.242,100.299,101.927,103.026,104.648,107.67,110.693,112.315,113.413,115.041,116.098,118.095,121.518
1700,1,107.6883,0.04163,93.835,97.259,99.257,100.314,101.943,103.042,104.665,107.688,110.712,112.335,113.434,115.062,116.12,118.117,121.542
1701,1,107.7064,0.04163,93.85,97.275,99.273,100.331,101.96,103.059,104.682,107.706,110.731,112.354,113.453,115.082,116.14,118.137,121.562
1702,1,107.7245,0.04164,93.863,97.289,99.288,100.346,101.976,103.075,104.699,107.725,110.75,112.374,113.473,115.103,116.161,118.16,121.586
1703,1,107.7426,0.04164,93.879,97.306,99.305,100.363,101.993,103.093,104.717,107.743,110.769,112.392,113.492,115.122,116.181,118.18,121.607
1704,1,107.7607,0.04165,93.891,97.32,99.319,100.378,102.009,103.109,104.733,107.761,110.788,112.412,113.513,115.143,116.202,118.202,121.63
1705,1,107.7788,0.04165,93.907,97.336,99.336,100.395,102.026,103.126,104.751,107.779,110.807,112.431,113.532,115.163,116.222,118.222,121.651
1706,1,107.7969,0.04165,93.923,97.352,99.353,100.412,102.043,103.144,104.769,107.797,110.825,112.45,113.551,115.182,116.241,118.242,121.671
1707,1,107.8149,0.04166,93.935,97.366,99.367,100.427,102.059,103.16,104.785,107.815,110.844,112.47,113.571,115.203,116.263,118.264,121.695
1708,1,107.833,0.04166,93.951,97.382,99.384,100.444,102.076,103.177,104.803,107.833,110.863,112.489,113.59,115.222,116.282,118.284,121.715
1709,1,107.8511,0.04167,93.963,97.396,99.399,100.459,102.092,103.193,104.82,107.851,110.882,112.509,113.611,115.243,116.304,118.306,121.739
1710,1,107.8692,0.04167,93.979,97.412,99.415,100.476,102.109,103.211,104.837,107.869,110.901,112.528,113.63,115.263,116.323,118.326,121.76
1711,1,107.8873,0.04167,93.995,97.429,99.432,100.493,102.126,103.228,104.855,107.887,110.92,112.547,113.649,115.282,116.343,118.346,121.78
1712,1,107.9053,0.04168,94.007,97.443,99.446,100.508,102.142,103.244,104.872,107.905,110.939,112.567,113.669,115.303,116.364,118.368,121.804
1713,1,107.9234,0.04168,94.023,97.459,99.463,100.524,102.159,103.261,104.889,107.923,110.957,112.586,113.688,115.322,116.384,118.388,121.824
1714,1,107.9415,0.04169,94.035,97.473,99.478,100.54,102.174,103.277,104.906,107.942,110.977,112.606,113.709,115.343,116.405,118.41,121.848
1715,1,107.9596,0.04169,94.051,97.489,99.494,100.556,102.192,103.295,104.924,107.96,110.995,112.624,113.728,115.363,116.425,118.43,121.868
1716,1,107.9777,0.04169,94.067,97.505,99.511,100.573,102.209,103.312,104.941,107.978,111.014,112.643,113.747,115.382,116.444,118.45,121.889
1717,1,107.9957,0.0417,94.079,97.519,99.526,100.588,102.224,103.328,104.958,107.996,111.033,112.663,113.767,115.403,116.466,118.472,121.912
1718,1,108.0138,0.0417,94.095,97.536,99.542,100.605,102.241,103.346,104.976,108.014,111.052,112.682,113.786,115.423,116.485,118.492,121.933
1719,1,108.0319,0.04171,94.107,97.549,99.557,100.62,102.257,103.362,104.993,108.032,111.071,112.702,113.807,115.444,116.507,118.514,121.957
1720,1,108.0499,0.04171,94.123,97.566,99.574,100.637,102.274,103.379,105.01,108.05,111.09,112.721,113.826,115.463,116.526,118.534,121.977
1721,1,108.068,0.04172,94.135,97.579,99.588,100.652,102.29,103.395,105.027,108.068,111.109,112.741,113.846,115.484,116.548,118.557,122.001
1722,1,108.0861,0.04172,94.151,97.596,99.605,100.669,102.307,103.412,105.045,108.086,111.128,112.76,113.865,115.503,116.567,118.576,122.021
1723,1,108.1041,0.04172,94.167,97.612,99.622,100.686,102.324,103.43,105.062,108.104,111.146,112.779,113.884,115.523,116.587,118.596,122.041
1724,1,108.1222,0.04173,94.179,97.626,99.636,100.701,102.34,103.446,105.079,108.122,111.165,112.799,113.904,115.544,116.608,118.619,122.065
1725,1,108.1403,0.04173,94.195,97.642,99.653,100.718,102.357,103.463,105.097,108.14,111.184,112.817,113.924,115.563,116.628,118.638,122.086
1726,1,108.1583,0.04174,94.207,97.656,99.667,100.733,102.373,103.479,105.113,108.158,111.203,112.837,113.944,115.584,116.649,118.661,122.109
1727,1,108.1764,0.04174,94.223,97.672,99.684,100.749,102.39,103.497,105.131,108.176,111.222,112.856,113.963,115.603,116.669,118.681,122.13
1728,1,108.1945,0.04174,94.239,97.689,99.701,100.766,102.407,103.514,105.148,108.195,111.241,112.875,113.982,115.623,116.688,118.7,122.15
1729,1,108.2125,0.04175,94.251,97.702,99.715,100.781,102.423,103.53,105.165,108.213,111.26,112.895,114.002,115.644,116.71,118.723,122.174
1730,1,108.2306,0.04175,94.267,97.719,99.732,100.798,102.44,103.547,105.183,108.231,111.278,112.914,114.021,115.663,116.729,118.742,122.194
1731,1,108.2487,0.04176,94.279,97.733,99.747,100.813,102.455,103.564,105.2,108.249,111.298,112.934,114.042,115.684,116.751,118.765,122.218
1732,1,108.2667,0.04176,94.295,97.749,99.763,100.83,102.473,103.581,105.217,108.267,111.316,112.953,114.061,115.703,116.77,118.785,122.238
1733,1,108.2848,0.04176,94.311,97.765,99.78,100.847,102.49,103.598,105.235,108.285,111.335,112.972,114.08,115.723,116.79,118.804,122.259
1734,1,108.3028,0.04177,94.323,97.779,99.794,100.862,102.505,103.614,105.252,108.303,111.354,112.991,114.1,115.744,116.811,118.827,122.282
1735,1,108.3209,0.04177,94.339,97.795,99.811,100.879,102.522,103.631,105.269,108.321,111.373,113.01,114.119,115.763,116.831,118.847,122.303
1736,1,108.3389,0.04178,94.351,97.809,99.826,100.894,102.538,103.648,105.286,108.339,111.392,113.03,114.14,115.784,116.852,118.869,122.327
1737,1,108.357,0.04178,94.367,97.825,99.842,100.91,102.555,103.665,105.303,108.357,111.411,113.049,114.159,115.804,116.872,118.889,122.347
1738,1,108.375,0.04179,94.379,97.839,99.857,100.925,102.571,103.681,105.32,108.375,111.43,113.069,114.179,115.825,116.893,118.911,122.371
1739,1,108.3931,0.04179,94.395,97.855,99.874,100.942,102.588,103.698,105.338,108.393,111.448,113.088,114.198,115.844,116.913,118.931,122.391
1740,1,108.4112,0.04179,94.411,97.872,99.89,100.959,102.605,103.716,105.355,108.411,111.467,113.107,114.217,115.863,116.932,118.951,122.412
1741,1,108.4292,0.0418,94.423,97.885,99.905,100.974,102.621,103.732,105.372,108.429,111.486,113.127,114.238,115.884,116.954,118.973,122.435
1742,1,108.4473,0.0418,94.439,97.902,99.921,100.991,102.638,103.749,105.39,108.447,111.505,113.146,114.257,115.904,116.973,118.993,122.456
1743,1,108.4653,0.04181,94.451,97.915,99.936,101.006,102.654,103.765,105.407,108.465,111.524,113.165,114.277,115.925,116.995,119.015,122.479
1744,1,108.4833,0.04181,94.467,97.932,99.953,101.023,102.671,103.782,105.424,108.483,111.543,113.184,114.296,115.944,117.014,119.035,122.5
1745,1,108.5014,0.04181,94.483,97.948,99.969,101.04,102.688,103.8,105.442,108.501,111.561,113.203,114.315,115.963,117.034,119.055,122.52
1746,1,108.5194,0.04182,94.495,97.962,99.984,101.055,102.703,103.816,105.458,108.519,111.58,113.223,114.335,115.984,117.055,119.077,122.544
1747,1,108.5375,0.04182,94.511,97.978,100.001,101.071,102.72,103.833,105.476,108.538,111.599,113.242,114.355,116.004,117.074,119.097,122.564
1748,1,108.5555,0.04183,94.523,97.992,100.015,101.086,102.736,103.849,105.493,108.556,111.618,113.262,114.375,116.025,117.096,119.119,122.588
1749,1,108.5736,0.04183,94.539,98.008,100.032,101.103,102.753,103.866,105.51,108.574,111.637,113.281,114.394,116.044,117.115,119.139,122.608
1750,1,108.5916,0.04183,94.555,98.024,100.048,101.12,102.77,103.884,105.528,108.592,111.655,113.299,114.413,116.063,117.135,119.159,122.629
1751,1,108.6097,0.04184,94.567,98.038,100.063,101.135,102.786,103.9,105.545,108.61,111.675,113.319,114.433,116.084,117.156,119.181,122.652
1752,1,108.6277,0.04184,94.583,98.054,100.08,101.152,102.803,103.917,105.562,108.628,111.693,113.338,114.452,116.104,117.176,119.201,122.673
1753,1,108.6457,0.04185,94.595,98.068,100.094,101.167,102.819,103.933,105.579,108.646,111.712,113.358,114.473,116.125,117.197,119.223,122.696
1754,1,108.6638,0.04185,94.611,98.085,100.111,101.184,102.836,103.951,105.597,108.664,111.731,113.377,114.492,116.144,117.217,119.243,122.717
1755,1,108.6818,0.04185,94.626,98.101,100.127,101.2,102.853,103.968,105.614,108.682,111.75,113.396,114.511,116.163,117.236,119.263,122.737
1756,1,108.6998,0.04186,94.639,98.115,100.142,101.215,102.869,103.984,105.631,108.7,111.769,113.416,114.531,116.184,117.258,119.285,122.761
1757,1,108.7179,0.04186,94.654,98.131,100.159,101.232,102.886,104.001,105.648,108.718,111.787,113.435,114.55,116.204,117.277,119.305,122.781
1758,1,108.7359,0.04187,94.667,98.145,100.173,101.247,102.901,104.017,105.665,108.736,111.807,113.455,114.571,116.225,117.299,119.327,122.805
1759,1,108.7539,0.04187,94.682,98.161,100.19,101.264,102.918,104.034,105.683,108.754,111.825,113.473,114.589,116.244,117.318,119.347,122.825
1760,1,108.772,0.04188,94.695,98.175,100.204,101.279,102.934,104.051,105.699,108.772,111.845,113.493,114.61,116.265,117.34,119.369,122.849
1761,1,108.79,0.04188,94.711,98.191,100.221,101.296,102.951,104.068,105.717,108.79,111.863,113.512,114.629,116.284,117.359,119.389,122.869
1762,1,108.808,0.04188,94.726,98.207,100.237,101.313,102.968,104.085,105.734,108.808,111.882,113.531,114.648,116.303,117.379,119.409,122.89
1763,1,108.8261,0.04189,94.739,98.221,100.252,101.328,102.984,104.101,105.751,108.826,111.901,113.551,114.668,116.325,117.4,119.431,122.914
1764,1,108.8441,0.04189,94.754,98.237,100.269,101.344,103.001,104.119,105.769,108.844,111.919,113.57,114.687,116.344,117.42,119.451,122.934
1765,1,108.8621,0.0419,94.767,98.251,100.283,101.359,103.017,104.135,105.786,108.862,111.939,113.59,114.708,116.365,117.441,119.473,122.958
1766,1,108.8801,0.0419,94.782,98.267,100.3,101.376,103.034,104.152,105.803,108.88,111.957,113.608,114.727,116.384,117.46,119.493,122.978
1767,1,108.8982,0.0419,94.798,98.283,100.316,101.393,103.051,104.169,105.821,108.898,111.976,113.627,114.746,116.403,117.48,119.513,122.998
1768,1,108.9162,0.04191,94.81,98.297,100.331,101.408,103.066,104.185,105.837,108.916,111.995,113.647,114.766,116.424,117.501,119.535,123.022
1769,1,108.9342,0.04191,94.826,98.313,100.348,101.425,103.083,104.202,105.855,108.934,112.014,113.666,114.785,116.444,117.521,119.555,123.042
1770,1,108.9522,0.04192,94.838,98.327,100.362,101.44,103.099,104.219,105.872,108.952,112.033,113.686,114.805,116.465,117.542,119.577,123.066
1771,1,108.9702,0.04192,94.854,98.343,100.379,101.456,103.116,104.236,105.889,108.97,112.051,113.705,114.824,116.484,117.562,119.597,123.086
1772,1,108.9883,0.04192,94.87,98.36,100.395,101.473,103.133,104.253,105.907,108.988,112.07,113.724,114.843,116.503,117.581,119.617,123.107
1773,1,109.0063,0.04193,94.882,98.373,100.41,101.488,103.149,104.269,105.923,109.006,112.089,113.743,114.864,116.524,117.603,119.639,123.131
1774,1,109.0243,0.04193,94.898,98.39,100.426,101.505,103.166,104.286,105.941,109.024,112.108,113.762,114.883,116.544,117.622,119.659,123.151
1775,1,109.0423,0.04194,94.91,98.403,100.441,101.52,103.181,104.302,105.958,109.042,112.127,113.782,114.903,116.565,117.644,119.681,123.175
1776,1,109.0603,0.04194,94.926,98.42,100.458,101.537,103.198,104.32,105.975,109.06,112.145,113.801,114.922,116.584,117.663,119.701,123.195
1777,1,109.0783,0.04194,94.941,98.436,100.474,101.554,103.216,104.337,105.993,109.078,112.164,113.82,114.941,116.603,117.682,119.721,123.215
1778,1,109.0963,0.04195,94.954,98.45,100.489,101.568,103.231,104.353,106.009,109.096,112.183,113.84,114.961,116.624,117.704,119.743,123.239
1779,1,109.1144,0.04195,94.969,98.466,100.505,101.585,103.248,104.37,106.027,109.114,112.202,113.859,114.981,116.643,117.723,119.763,123.259
1780,1,109.1324,0.04196,94.982,98.48,100.52,101.6,103.264,104.386,106.044,109.132,112.221,113.878,115.001,116.665,117.745,119.785,123.283
1781,1,109.1504,0.04196,94.997,98.496,100.536,101.617,103.281,104.404,106.061,109.15,112.24,113.897,115.02,116.684,117.764,119.805,123.304
1782,1,109.1684,0.04196,95.013,98.512,100.553,101.634,103.298,104.421,106.079,109.168,112.258,113.916,115.039,116.703,117.784,119.825,123.324
1783,1,109.1864,0.04197,95.025,98.526,100.568,101.649,103.314,104.437,106.096,109.186,112.277,113.936,115.059,116.724,117.805,119.847,123.348
1784,1,109.2044,0.04197,95.041,98.542,100.584,101.666,103.331,104.454,106.113,109.204,112.296,113.955,115.078,116.743,117.825,119.867,123.368
1785,1,109.2224,0.04198,95.053,98.556,100.599,101.68,103.346,104.47,106.13,109.222,112.315,113.975,115.099,116.764,117.846,119.889,123.392
1786,1,109.2404,0.04198,95.069,98.572,100.615,101.697,103.363,104.487,106.147,109.24,112.334,113.993,115.117,116.784,117.866,119.909,123.412
1787,1,109.2584,0.04198,95.085,98.588,100.632,101.714,103.38,104.505,106.165,109.258,112.352,114.012,115.136,116.803,117.885,119.929,123.432
1788,1,109.2764,0.04199,95.097,98.602,100.646,101.729,103.396,104.521,106.181,109.276,112.371,114.032,115.157,116.824,117.906,119.951,123.456
1789,1,109.2944,0.04199,95.112,98.618,100.663,101.746,103.413,104.538,106.199,109.294,112.39,114.051,115.176,116.843,117.926,119.971,123.476
1790,1,109.3124,0.042,95.125,98.632,100.677,101.761,103.429,104.554,106.216,109.312,112.409,114.071,115.196,116.864,117.947,119.993,123.5
1791,1,109.3304,0.042,95.14,98.648,100.694,101.777,103.446,104.571,106.233,109.33,112.428,114.09,115.215,116.883,117.967,120.013,123.52
1792,1,109.3484,0.042,95.156,98.664,100.711,101.794,103.463,104.588,106.251,109.348,112.446,114.108,115.234,116.903,117.986,120.032,123.541
1793,1,109.3664,0.04201,95.168,98.678,100.725,101.809,103.478,104.605,106.267,109.366,112.465,114.128,115.254,116.924,118.008,120.055,123.564
